,Date Local,NO2 Mean
0,2000-01-01,13.932438714285722
1,2000-01-02,11.935869550000007
2,2000-01-03,25.115995720930222
3,2000-01-04,27.055220363636355
4,2000-01-05,24.590589681818187
5,2000-01-06,26.166815
6,2000-01-07,30.052504090909114
7,2000-01-08,27.44364149999998
8,2000-01-09,26.326468681818152
9,2000-01-10,25.93976081818179
10,2000-01-11,24.5814436818182
11,2000-01-12,26.857797318181785
12,2000-01-13,30.511934999999994
13,2000-01-14,32.49560836363634
14,2000-01-15,30.237163954545426
15,2000-01-16,21.493532272727283
16,2000-01-17,24.070831772727278
17,2000-01-18,19.661087999999992
18,2000-01-19,19.26934404545454
19,2000-01-20,18.858952045454565
20,2000-01-21,17.503323636363636
21,2000-01-22,18.671939045454547
22,2000-01-23,20.894807772727276
23,2000-01-24,24.80692600000002
24,2000-01-25,18.21885056521739
25,2000-01-26,15.423829347826093
26,2000-01-27,21.32025843478263
27,2000-01-28,25.36068982608694
28,2000-01-29,20.81149926086956
29,2000-01-30,14.984279636363652
30,2000-01-31,17.988339652173924
31,2000-02-01,22.873938739130434
32,2000-02-02,21.70463147826087
33,2000-02-03,24.69752926086955
34,2000-02-04,23.370898086956494
35,2000-02-05,17.18520408695652
36,2000-02-06,17.992008956521747
37,2000-02-07,27.128664739130432
38,2000-02-08,28.60376413043475
39,2000-02-09,19.590995043478255
40,2000-02-10,14.566434695652188
41,2000-02-11,16.53191408695652
42,2000-02-12,11.000690363636371
43,2000-02-13,9.97298149999999
44,2000-02-14,12.525136047619046
45,2000-02-15,19.048074904761915
46,2000-02-16,17.091426863636357
47,2000-02-17,16.68884009090909
48,2000-02-18,22.618010090909088
49,2000-02-19,18.335648772727264
50,2000-02-20,9.61242154545455
51,2000-02-21,12.961874136363635
52,2000-02-22,16.41709286363635
53,2000-02-23,15.471300869565216
54,2000-02-24,15.04007986956521
55,2000-02-25,18.252650045454548
56,2000-02-26,17.10826642857143
57,2000-02-27,11.957629045454542
58,2000-02-28,13.059704681818191
59,2000-02-29,18.30043826086956
60,2000-03-01,17.564372346938782
61,2000-03-02,19.018813608695645
62,2000-03-03,19.24031345833333
63,2000-03-04,14.61739020833332
64,2000-03-05,8.645339291666666
65,2000-03-06,16.05229125
66,2000-03-07,16.68572945833333
67,2000-03-08,14.21923878260869
68,2000-03-09,14.419265826086955
69,2000-03-10,20.495782434782623
70,2000-03-11,18.31991420833334
71,2000-03-12,17.319252333333328
72,2000-03-13,18.22852517021278
73,2000-03-14,22.433881043478284
74,2000-03-15,21.464520999999994
75,2000-03-16,15.692251818181823
76,2000-03-17,19.73661104166667
77,2000-03-18,23.106387624999993
78,2000-03-19,15.333390652173915
79,2000-03-20,10.561443166666677
80,2000-03-21,15.874818000000005
81,2000-03-22,21.73042824999999
82,2000-03-23,19.451937749999995
83,2000-03-24,19.794391041666678
84,2000-03-25,13.884260086956537
85,2000-03-26,14.547087086956527
86,2000-03-27,13.674102800000005
87,2000-03-28,12.682461159999995
88,2000-03-29,15.340365199999994
89,2000-03-30,18.17881236000001
90,2000-03-31,17.082984160000002
91,2000-04-01,17.39984579166666
92,2000-04-02,19.718214750000016
93,2000-04-03,19.342338749999996
94,2000-04-04,18.914258083333333
95,2000-04-05,15.90016941666665
96,2000-04-06,13.691630916666673
97,2000-04-07,17.997371791666662
98,2000-04-08,15.073920391304346
99,2000-04-09,10.096923782608698
100,2000-04-10,14.788544260869548
101,2000-04-11,21.918956130434815
102,2000-04-12,22.192289708333345
103,2000-04-13,15.134618708333326
104,2000-04-14,10.58464670833334
105,2000-04-15,9.650315291666653
106,2000-04-16,9.954133625000006
107,2000-04-17,12.878655500000015
108,2000-04-18,11.411396500000007
109,2000-04-19,16.22059587499999
110,2000-04-20,19.527297375000007
111,2000-04-21,12.263861541666664
112,2000-04-22,7.293881000000009
113,2000-04-23,9.369812333333327
114,2000-04-24,17.52615183333332
115,2000-04-25,19.965845958333325
116,2000-04-26,22.68768529166668
117,2000-04-27,15.010372749999995
118,2000-04-28,10.057380833333335
119,2000-04-29,13.510596208333338
120,2000-04-30,17.181818125000028
121,2000-05-01,20.38185265217391
122,2000-05-02,17.203538499999993
123,2000-05-03,14.370194136363615
124,2000-05-04,13.669381545454543
125,2000-05-05,12.095919913043472
126,2000-05-06,10.41689039130434
127,2000-05-07,9.580598173913048
128,2000-05-08,9.233459434782606
129,2000-05-09,10.98841647826087
130,2000-05-10,9.963975347826082
131,2000-05-11,11.838151217391305
132,2000-05-12,20.580917956521752
133,2000-05-13,16.27918186363637
134,2000-05-14,11.275871409090904
135,2000-05-15,11.078639545454548
136,2000-05-16,7.742853913043478
137,2000-05-17,13.070843434782605
138,2000-05-18,18.350186590909097
139,2000-05-19,21.479420782608702
140,2000-05-20,19.070343826086955
141,2000-05-21,15.94211486956521
142,2000-05-22,18.28662573913045
143,2000-05-23,15.628804217391306
144,2000-05-24,11.290078434782606
145,2000-05-25,10.052107521739138
146,2000-05-26,11.687593826086955
147,2000-05-27,14.326829173913053
148,2000-05-28,13.973878652173914
149,2000-05-29,10.393588565217383
150,2000-05-30,11.29765395652175
151,2000-05-31,12.591437260869553
152,2000-06-01,15.631988958333338
153,2000-06-02,14.10489404166667
154,2000-06-03,13.431381
155,2000-06-04,12.97064395833334
156,2000-06-05,12.730625041666665
157,2000-06-06,15.484325913043486
158,2000-06-07,11.147767916666675
159,2000-06-08,7.81259604166667
160,2000-06-09,9.855216583333325
161,2000-06-10,10.176318291666671
162,2000-06-11,10.25321141666666
163,2000-06-12,15.264187874999985
164,2000-06-13,17.137943999999997
165,2000-06-14,16.06286233333332
166,2000-06-15,14.540760916666677
167,2000-06-16,10.962953791666665
168,2000-06-17,7.667660956521748
169,2000-06-18,6.144956173913041
170,2000-06-19,9.707230608695658
171,2000-06-20,12.431976833333342
172,2000-06-21,13.099409125000003
173,2000-06-22,12.359601458333339
174,2000-06-23,10.74697874999999
175,2000-06-24,9.481311166666666
176,2000-06-25,11.47686099999999
177,2000-06-26,15.130283791666669
178,2000-06-27,14.732369478260864
179,2000-06-28,14.850323958333318
180,2000-06-29,12.714810291666664
181,2000-06-30,11.237771708333332
182,2000-07-01,8.507626333333333
183,2000-07-02,6.937911708333336
184,2000-07-03,8.418553708333327
185,2000-07-04,7.125679291666658
186,2000-07-05,9.824357749999999
187,2000-07-06,10.755434750000008
188,2000-07-07,9.256536759999996
189,2000-07-08,8.382840920000003
190,2000-07-09,7.598656080000011
191,2000-07-10,9.678277759999999
192,2000-07-11,11.086276919999998
193,2000-07-12,10.885836680000004
194,2000-07-13,13.399255639999996
195,2000-07-14,15.324038199999995
196,2000-07-15,9.912525119999993
197,2000-07-16,7.4951778799999955
198,2000-07-17,13.322766760000002
199,2000-07-18,17.72588192000001
200,2000-07-19,18.241054080000005
201,2000-07-20,16.21052691999999
202,2000-07-21,13.626989440000022
203,2000-07-22,13.549184600000007
204,2000-07-23,12.544505879999997
205,2000-07-24,15.965665399999994
206,2000-07-25,15.407430840000004
207,2000-07-26,13.495422519999991
208,2000-07-27,15.991086919999985
209,2000-07-28,16.875382839999997
210,2000-07-29,13.789078840000016
211,2000-07-30,12.495968439999997
212,2000-07-31,16.001189959999998
213,2000-08-01,18.743396791666672
